plate_x,plate_z,z
0.958,2.831,0.602502967585
-1.108,2.083,0.164879687736
0.687,2.616,0.97322449667
-0.265,2.445,0.98869395054
-0.298,2.915,0.987026974988
0.703,2.576,0.977738320575
1.256,2.189,0.0272483378579
-0.192,1.956,0.971644637569
1.02,2.475,0.435114466998
-0.791,1.301,0.0502110402186
0.424,2.569,0.988718826739
0.884,1.247,0.0276415669338
-0.414,2.543,0.988036388773
0.699,3.202,0.798885383035
0.613,1.982,0.963346258153
0.225,1.782,0.941972414569
0.427,2.583,0.98904103669
0.481,2.531,0.985904882764
0.304,2.477,0.990706029909
-1.376,3.007,0.0201531571193
1.09,3.564,0.0336480724852
-0.231,1.186,0.0130898614818
0.153,3.348,0.797048370346
0.401,2.882,0.988240665263
0.381,1.809,0.937778455722
0.16,1.647,0.823460964312
-0.711,1.339,0.0709804759728
1.192,2.021,0.083624500619
-1.68,2.352,0.0369412654851
0.722,1.1,0.0127424393657
0.06,3.035,0.986481543485
0.467,3.157,0.951665639951
-1.083,2.097,0.177341082819
0.678,2.008,0.942198216492
-1.321,3.457,0.0152458280047
1.289,2.471,0.0251364930912
0.948,3.101,0.521247449549
0.849,2.84,0.844390047239
0.149,3.749,0.0555047956888
1.414,1.636,0.0127126775467
-0.127,1.306,0.0383551502307
-1.145,3.036,0.063280825375
-0.202,1.358,0.0994550687208
0.348,1.488,0.451120669994
-0.541,2.274,0.967764377939
0.126,2.574,0.991222852764
-0.073,3.484,0.490286466967
0.122,1.884,0.9632163669
-1.041,1.419,0.0744687433983
-0.445,2.295,0.98716540832
-1.737,2.256,0.0342616914678
-0.487,3.03,0.971950837238
0.759,1.849,0.843051173529
0.612,2.111,0.975450500151
-0.577,1.822,0.899746563121
0.231,1.545,0.595203744696
0.778,1.634,0.522914713093
0.581,2.893,0.978574495176
0.014,3.452,0.530254827629
-0.146,2.485,0.988192242732
-0.876,2.046,0.698646677449
0.038,1.371,0.133810967171
0.732,2.859,0.943538182594
-0.366,3.537,0.387350496785
0.622,1.979,0.953252414924
0.326,3.231,0.919279144768
1.304,2.577,0.0219692434601
0.662,1.574,0.554384902245
1.224,2.84,0.028204967339
-0.843,2.83,0.745186652717
-0.269,2.501,0.988072569241
-1.056,1.634,0.128096806549
-0.174,4.227,0.0179037841089
0.506,1.26,0.0463210076404
0.515,1.689,0.814418783772
1.051,1.398,0.0557859048334
1.25,3.14,0.0186361920385
-0.109,1.411,0.234505461989
-0.464,1.453,0.23261615163
-0.394,1.188,0.0161891498742
0.22,3.611,0.167351009537
0.743,2.396,0.956073229756
0.049,1.798,0.932744321992
-0.878,2.815,0.72749780652
-0.852,3.003,0.684203347765
1.126,1.722,0.0729378164221
0.912,3.628,0.0380498326229
1.123,1.619,0.0734388447709
0.402,3.514,0.389687207053
0.047,1.987,0.978971647076
-0.256,0.823,0.0103731418318
-0.15,2.143,0.985521997843
0.216,2.616,0.991245970596
0.854,1.176,0.0134023814045
0.317,3.542,0.370862926073
-0.668,1.752,0.839351052802
-0.571,3.973,0.0183471829991
0.456,1.892,0.953892000811
0.96,1.299,0.0166468487877
1.812,3.234,0.00838354476301
-1.472,1.873,0.0337604207371
0.127,2.547,0.990756076956
0.848,3.323,0.378365538866
0.401,3.535,0.379451213206
-0.075,0.711,0.0152575549085
1.504,3.328,0.00935684763109
0.99,2.01,0.406473234072
0.66,2.442,0.97761522109
-0.501,1.771,0.867353515418
1.551,2.109,0.0234084684328
0.991,2.356,0.515991414567
-0.311,0.871,0.0128253442358
0.47,2.557,0.987966369877
-0.251,2.884,0.987803456344
-0.583,3.663,0.072726583505
0.273,1.523,0.504163676337
1.263,2.549,0.0271352548438
0.52,1.246,0.030926370206
0.292,2.048,0.983937766437
1.312,2.16,0.0262500909985
1.201,1.617,0.0316625310627
0.561,2.636,0.969586216589
-0.403,1.711,0.872902872028
-0.573,3.116,0.937213130766
-0.188,0.965,0.0171815048044
1.773,2.259,0.0121397583277
1.101,2.38,0.216120311274
0.169,1.297,0.0201304101595
0.585,2.766,0.983292374338
0.87,3.149,0.634306319655
-0.153,2.558,0.987496893052
-1.777,1.843,0.0296989640896
0.617,1.402,0.162172987678
-0.868,2.907,0.713281221732
0.92,1.153,0.0152393188524
0.695,2.584,0.976960340303
-0.072,1.913,0.964984954337
0.531,1.995,0.962664607178
-0.324,1.194,0.0207087609049
0.947,1.545,0.191024310244
0.969,1.604,0.164916601185
-0.036,1.997,0.975022679264
-0.134,2.473,0.99026114301
0.848,2.432,0.875969914062
1.362,2.116,0.0230335552272
-1.843,1.801,0.0343850299954
-0.004,2.91,0.989914225286
-0.751,0.863,0.024312694197
0.753,2.62,0.914576064617
-1.669,1.708,0.0465259739989
1.772,2.125,0.0240188151407
0.687,2.086,0.961249129039
-0.019,3.941,0.0235375815957
0.602,2.151,0.978464314011
0.968,1.892,0.411306948249
0.399,1.978,0.980172352517
-0.539,1.744,0.875422715517
1.041,2.229,0.382234375326
-1.264,3.097,0.0302519793987
0.494,1.724,0.866737893686
0.356,2.142,0.987010955257
0.577,3.211,0.84543058068
0.832,1.675,0.578309736607
-0.684,2.414,0.950316538597
-0.983,3.237,0.238007020043
0.773,1.502,0.252950900933
-0.301,3.934,0.0201460431774
-0.238,1.404,0.184188744219
-1.013,3.334,0.12424508637
0.513,3.11,0.935952391413
1.164,2.159,0.130238236118
-0.268,1.452,0.242969860819
-0.888,2.935,0.706271241084
1.119,3.743,0.014898804979
0.412,1.73,0.858103682778
0.321,3.193,0.938918720478
-0.02,2.315,0.990494370721
-1.191,4.003,0.00299020749767
1.071,3.171,0.165562633248
0.255,1.161,0.011317204858
0.698,1.47,0.250140460449
0.443,1.532,0.537888994401
1.567,2.83,0.0148718203489
-1.987,2.347,0.0368384246438
0.601,3.897,0.01630208165
-0.782,3.542,0.22155120413
1.037,3.545,0.0578554655846
-0.291,1.834,0.933257735661
1.133,2.964,0.0999280727621
0.5,2.908,0.97991998539
0.438,1.266,0.0290756284372
0.487,1.443,0.255814726155
0.508,2.272,0.982012264815
1.303,3.11,0.0145175057016
0.859,3.514,0.139816987157
-0.286,2.676,0.988385896628
-1.27,2.571,0.0276448114365
-0.991,2.293,0.419887233392
-0.354,3.631,0.118063284848
-0.752,1.137,0.0248466880436
0.873,2.182,0.83192608321
0.902,3.098,0.616663201588
-0.66,1.824,0.893840074732
0.133,1.391,0.159419875185
-1.18,4.146,0.00445371716553
-0.824,2.479,0.821450741266
-0.06,2.224,0.990016305199
0.363,2.257,0.988038950883
-0.275,3.121,0.960530959275
1.186,2.556,0.0869864660508
-0.589,2.256,0.972463790816
-0.537,1.914,0.941971914157
-0.788,1.13,0.0318311283323
0.783,1.252,0.0361549463613
-0.56,0.815,0.0187328602426
-1.742,2.65,0.0195554441239
0.904,2.485,0.770253444121
-0.903,2.259,0.745347716059
0.664,1.34,0.068752587526
-0.166,1.152,0.0137359826284
-1.062,2.76,0.212984230037
-0.522,1.318,0.0421375794882
0.192,3.747,0.0607457003544
1.732,2.296,0.0144220840183
-0.477,0.877,0.0108106888844
-0.436,1.064,0.0121183142193
0.481,3.192,0.919917157475
-0.002,2.297,0.991134174723
0.358,1.941,0.977733348829
0.46,2.103,0.97848142268
0.649,1.91,0.9214819062
0.27,4.285,0.0202463913069
0.162,1.871,0.947761619089
1.041,2.459,0.385222153013
-0.035,1.472,0.381206671988
-1.0,1.843,0.280346909654
0.126,2.129,0.98957148214
-0.579,2.08,0.97177628043
0.458,1.29,0.0233324220897
0.159,1.346,0.0770765316889
-0.141,2.599,0.989024073748
0.078,1.447,0.272019603801
-0.199,3.596,0.183460509645
0.962,1.105,0.0121160786238
0.734,2.414,0.943998358324
0.566,1.42,0.232639936267
0.544,1.275,0.0243065878569
0.954,2.847,0.595202825676
-0.117,1.216,0.0234073201127
1.394,2.466,0.0181432798123
-0.307,3.518,0.37357626869
0.248,3.574,0.256092791826
1.211,1.999,0.0437060408427
-1.479,3.166,0.0241397018031
-0.333,2.58,0.988993642359
-0.543,1.906,0.927313540225
-0.794,2.897,0.849668510801
-0.597,0.953,0.0165258291005
-0.281,3.862,0.019044451321
-1.141,1.562,0.0637843030369
0.679,2.104,0.942837870417
0.231,3.311,0.829754754441
1.083,2.443,0.283094591467
0.642,3.014,0.939677735413
0.285,3.77,0.0395151496395
0.446,3.509,0.380653686183
-1.752,2.694,0.0180581001022
0.931,1.008,0.0173607007501
-0.271,0.754,0.0106063928632
0.676,2.282,0.9743347806
0.262,1.118,0.0112852270872
0.354,3.156,0.95985900698
-0.466,1.051,0.010819021395
0.4,0.912,0.0107921827244
-0.405,3.12,0.959733537758
-1.247,1.971,0.031226130935
-0.835,2.488,0.779713163123
-1.092,1.773,0.131962147262
0.235,1.363,0.143891294996
0.071,1.177,0.0116471478278
0.789,1.56,0.3619640215
0.793,3.328,0.448367732999
0.931,3.761,0.0230159482986
0.997,2.825,0.445731458261
-1.409,2.946,0.0191959051735
0.341,3.575,0.242228753973
1.111,1.769,0.100458099156
0.476,0.869,0.0145703526772
-0.366,3.615,0.142428071093
-0.458,3.246,0.881242244844
1.066,3.179,0.156815886883
0.579,2.918,0.978569022689
1.557,1.863,0.0164058128287
0.158,2.944,0.988529060257
0.293,1.145,0.0114341841282
-0.199,4.093,0.018307523556
-0.32,1.773,0.917344577928
0.649,3.299,0.664203382341
0.604,1.479,0.313401799142
0.869,1.45,0.110075937901
-0.298,1.418,0.226328425437
-0.193,3.595,0.1851252046
0.556,1.219,0.0215207537666
-0.213,2.368,0.989642524356
-0.137,0.852,0.0150957824211
0.725,3.799,0.0237775188395
-1.14,3.293,0.0449051768925
-0.589,1.36,0.0997751707352
-0.721,2.388,0.947879577858
-0.229,1.674,0.834059111419
-0.905,3.633,0.0402131418949
-1.42,3.143,0.0277233237031
1.32,2.042,0.0318779628119
-1.1,1.838,0.12475184613
0.601,1.444,0.201892801843
0.535,0.866,0.0112799243939
0.829,1.979,0.843959010704
0.4,0.881,0.0107919614697
1.447,2.138,0.0275869497349
0.978,1.475,0.0808051142778
-0.082,1.768,0.906285765464
0.472,2.181,0.98870342893
0.178,2.877,0.99016699229
0.635,2.132,0.962702847804
0.686,1.955,0.944200967626
1.352,1.893,0.0138908876315
1.048,2.092,0.38514790526
-0.229,2.721,0.989104327148
-0.129,3.497,0.449323133563
0.316,0.935,0.0121215552913
1.689,2.725,0.015371659278
-1.0,1.559,0.152255398143
0.52,2.791,0.980763462235
0.997,3.753,0.0211350212451
-0.852,1.879,0.613435793172
0.544,2.567,0.973359656396
0.423,2.569,0.98765841662
-0.63,2.468,0.981835761385
1.072,2.699,0.280373491546
-0.091,1.879,0.937242622554
-0.504,1.474,0.324798829615
1.013,2.357,0.514031438468
-1.343,2.999,0.0260620465747
1.252,1.408,0.0122299111261
-0.964,2.433,0.482898242435
0.037,2.112,0.986803085296
-0.171,2.549,0.986404489493
1.128,2.775,0.146263617339
-1.037,3.31,0.119584583257
-0.776,2.186,0.884021689335
0.914,1.317,0.0339238472924
-1.017,3.217,0.185566296293
-0.062,3.748,0.0487900983827
1.152,1.158,0.00969218013177
-0.488,1.415,0.194238139454
1.309,1.472,0.012519509385
-0.682,2.899,0.940278313313
0.389,2.142,0.98695533745
-0.39,3.335,0.793565118057
-0.73,2.94,0.902769311791
1.135,2.043,0.109097559602
0.421,4.128,0.0210787269155
-0.896,1.747,0.543109124662
1.197,2.444,0.0714276438723
0.968,1.574,0.154037812529
-1.05,1.704,0.171574833427
0.61,1.618,0.691101264972
-0.674,2.301,0.96439362693
0.591,1.437,0.191207427473
1.083,0.95,0.0124378216932
-1.476,2.861,0.0203161161811
0.962,1.192,0.0147221125575
0.746,1.169,0.0111805832789
-0.056,3.992,0.021046575496
0.733,1.378,0.0755752740927
0.107,0.728,0.0102228366359
-0.32,2.727,0.990083246003
0.869,3.097,0.713035293958
-0.288,1.796,0.918062399574
0.834,2.859,0.875986430781
-0.581,3.13,0.940073601899
-0.907,2.294,0.751650895951
0.502,1.689,0.81722810379
0.434,1.521,0.478877258173
1.296,2.358,0.0229066787645
0.821,1.118,0.0116424424305
0.569,2.945,0.97359964428
0.921,1.348,0.0500600815995
-0.405,1.714,0.864176698406
-0.739,1.551,0.461874611652
1.837,2.86,0.0117672286136
0.922,3.826,0.0157896309067
0.174,2.618,0.991340675442
0.748,1.597,0.516724682208
1.151,2.512,0.173795194007
-1.268,3.744,0.00401492590234
1.17,1.693,0.044988886449
0.901,2.525,0.769790441236
-0.523,2.149,0.983766974046
0.649,1.786,0.860611022119
-1.098,1.306,0.0157206866091
-0.301,2.495,0.988962144722
0.398,2.956,0.986007749449
1.374,2.243,0.0137562645965
0.247,1.894,0.953095096423
0.277,0.857,0.0108980018203
-1.374,3.78,0.00367403747276
1.107,3.204,0.0656289037108
-0.719,3.946,0.0154001914194
-0.052,3.986,0.0209943791279
0.1,1.871,0.946422975447
0.625,1.023,0.0138083683662
0.183,1.547,0.600644029767
0.505,1.751,0.892388528632
0.071,1.854,0.96351132031
-1.006,3.17,0.251354175824
1.013,1.866,0.311355661837
1.297,3.541,0.0123025687764
0.879,2.133,0.799207394439
0.542,1.251,0.0374389130922
-0.887,1.775,0.552541336258
-1.402,2.786,0.0209066242812
1.297,1.752,0.016889950338
-0.671,4.005,0.0162137408029
0.957,3.562,0.0763072573157
0.874,1.167,0.0168242323885
1.57,2.628,0.0154927127465
0.337,1.183,0.0132799272924
-0.453,2.164,0.984283296313
1.188,2.23,0.0801963336845
0.356,2.702,0.990686614921
0.809,2.007,0.893328427007
0.746,2.522,0.944838653671
0.207,2.677,0.990474161915
0.35,2.902,0.989243658774
0.737,1.41,0.133634895715
-1.008,3.068,0.292139655133
-1.333,1.304,0.0101715632113
0.528,0.896,0.0120421160172
-0.933,3.144,0.494281718499
0.439,2.057,0.985857373681
-1.005,2.342,0.384710975133
0.469,2.234,0.989415546394
0.527,3.044,0.974577718778
1.066,3.867,0.0152477078047
0.619,1.759,0.877334656815
0.171,1.11,0.00998473735035
-0.544,1.293,0.0280532461834
1.409,1.695,0.0112084507745
0.894,2.957,0.714379810454
-0.515,2.469,0.9860073113
-0.695,3.029,0.913031740722
-0.451,2.966,0.983161606748
0.349,3.723,0.0769672194504
-1.717,3.333,0.0210610542931
1.282,2.874,0.0184935168394
0.846,2.319,0.899770746934
-0.664,3.256,0.800306013384
1.374,2.269,0.0154308165787
1.391,2.561,0.0191699906868
0.257,1.854,0.96653752283
0.015,3.841,0.0234876912349
-0.436,2.592,0.988097416481
1.09,1.868,0.135469946879
0.37,1.1,0.0102807249207
0.006,0.936,0.0131798950122
0.634,2.931,0.960303473197
-0.638,1.877,0.918206913091
1.462,3.376,0.0102879964812
-1.373,1.772,0.0524718651056
-0.082,2.956,0.985856023043
0.276,2.311,0.991033183287
0.849,2.166,0.854626400194
-1.358,1.273,0.0109023970772
1.02,1.934,0.328716639024
0.22,2.026,0.981373754599
-0.11,3.027,0.985055877066
0.952,1.803,0.425527420055
-1.114,2.182,0.171585512285
0.545,1.581,0.60693269359
1.63,2.94,0.0132297408059
-0.335,1.28,0.0494254075131
0.86,1.553,0.28609153281
1.246,2.985,0.028353858946
-0.276,4.035,0.0187381762999
-0.522,2.813,0.983459170776
1.342,1.524,0.0107123253826
-0.117,2.581,0.989733014014
0.34,2.146,0.989578608681
-1.441,2.887,0.0264054355464
0.034,3.49,0.487297217573
0.946,1.707,0.349201050526
0.353,1.766,0.930108589664
-0.395,1.437,0.229205099934
0.729,2.535,0.960196085021
-0.4,2.023,0.975038441638
-0.622,1.098,0.0166850772591
-0.575,2.655,0.978294559179
0.736,2.524,0.927660548821
0.016,3.21,0.927925998312
-0.649,0.973,0.0184390303098
-0.6,3.079,0.961768978521
-0.442,1.685,0.816684257062
0.502,3.666,0.0798869495274
1.752,2.746,0.0152000218332
-0.456,4.267,0.0238318086919
0.282,0.82,0.0110186306633
-0.266,2.557,0.986876051215
0.484,3.258,0.858249765443
-0.013,0.878,0.0136301206258
1.126,1.929,0.125584461281
0.578,2.445,0.983446559074
1.329,2.383,0.0179334948324
-0.041,2.962,0.987153185076
-0.014,2.722,0.990661732041
0.98,1.259,0.0206794465186
0.539,2.841,0.978556235226
-0.544,3.332,0.763552583551
-1.281,2.143,0.0385618178397
0.587,2.387,0.983637922157
-0.044,2.208,0.989041197766
-0.239,2.172,0.987122534309
-0.999,1.953,0.317702684915
0.349,3.567,0.299093629488
-1.713,2.774,0.0176718803835
-0.644,2.095,0.957110953321
-0.051,1.284,0.0314509827266
-0.444,3.792,0.0378698010364
-0.53,1.289,0.0284626775608
0.573,1.554,0.572795536141
0.433,2.966,0.985880157659
1.058,3.163,0.19627308187
1.279,2.608,0.025441056575
-0.869,1.918,0.628620539724
0.337,2.498,0.990707962634
1.074,1.621,0.105207927071
0.461,2.75,0.990203612289
-0.404,1.185,0.0167529327673
-0.212,3.202,0.932259955579
0.441,1.572,0.658902729937
0.769,3.222,0.69799094731
-0.46,1.699,0.817344138793
0.384,1.745,0.931346491152
-0.09,2.442,0.989826496631
0.276,2.502,0.990449804203
-1.045,3.333,0.118116187451
1.789,2.239,0.0120117245703
1.285,1.657,0.0178641521375
0.151,0.848,0.00961878465037
-0.211,1.314,0.0510052897609
-0.766,2.786,0.90485050227
-1.143,1.364,0.0310825752516
0.768,3.069,0.867382414454
0.179,1.856,0.962420463621
0.717,1.921,0.934740324346
-1.044,1.967,0.225519691651
-0.933,2.192,0.635932129677
-0.793,1.795,0.719014730428
0.29,1.176,0.0124399238406
-0.553,1.129,0.0171744409296
0.666,4.212,0.014740332386
0.441,2.605,0.990264544538
0.675,3.327,0.601089611412
1.14,3.8,0.00818665300493
0.153,3.556,0.305061684362
0.358,2.626,0.990186542381
0.018,1.484,0.418237317488
0.82,1.698,0.61373920018
0.592,1.28,0.0264914259381
0.801,1.795,0.731669763265
0.615,2.682,0.980964309761
-0.668,4.194,0.0158799839794
-1.169,1.9,0.0759590129544
0.263,2.079,0.987527938934
1.325,2.46,0.019883185683
0.16,2.988,0.984644919542
-0.219,1.127,0.0132348695271
0.566,3.769,0.0315788399171
-0.637,1.746,0.873072921099
1.028,2.053,0.338455594407
-0.604,1.164,0.0170157654203
-0.612,2.571,0.980991163282
0.42,1.63,0.768641993852
1.044,2.894,0.354274937275
0.384,2.944,0.987699147699
-1.647,2.51,0.0224866859257
1.473,2.017,0.0237218585972
1.136,2.085,0.12894552924
0.256,2.324,0.991455911052
-1.11,1.354,0.0273168083095
0.751,2.215,0.932318816247
-1.246,3.024,0.0380172354507
-1.658,2.058,0.0253172665166
0.447,4.13,0.0208925079732
0.108,3.305,0.854502201574
-0.982,1.493,0.132405494298
0.74,0.748,0.0109487474915
0.689,3.215,0.794357229194
0.88,2.169,0.798058307629
0.473,2.29,0.989959686149
0.009,4.134,0.0229363936426
0.471,2.719,0.989528094638
-1.231,3.548,0.0161271615699
-0.889,1.913,0.634034982887
-0.725,3.483,0.325982863925
0.901,1.365,0.0807292286635
0.406,1.559,0.615476504553
1.136,3.443,0.0326585140262
-0.89,1.301,0.0391589101055
0.481,3.791,0.027944351831
0.729,3.432,0.353636915576
-1.088,3.916,0.00707947626429
-0.255,1.223,0.0191143668326
0.236,2.158,0.990534694571
-0.917,2.49,0.710872984151
0.437,2.265,0.988737834644
0.787,2.177,0.928430416134
1.339,1.294,0.00274765340768
-0.349,1.76,0.915455233432
0.519,3.026,0.969874398757
1.115,2.61,0.189106950586
-0.915,2.761,0.702289282114
-0.381,1.516,0.429932072061
-0.965,2.579,0.4703972898
0.015,2.024,0.981534130501
0.679,1.256,0.0413885028929
-1.8,2.599,0.0207230869304
0.658,2.253,0.973010187767
0.72,2.565,0.972427260228
1.242,2.492,0.0342239690223
0.783,3.831,0.0137364794946
-0.24,2.958,0.983707820991
1.021,2.266,0.43356647058
0.882,2.243,0.813812096959
0.183,0.946,0.00982165021321
0.239,3.92,0.0220640112075
0.173,3.175,0.964567401335
1.477,2.094,0.0258583220209
1.498,2.638,0.0149116944849
1.054,1.33,0.0331978937485
-0.53,3.83,0.0284972003501
-0.596,1.867,0.896284506525
0.324,1.104,0.0119730895478
0.392,1.903,0.960705390616
-0.745,2.357,0.929517291164
-0.392,3.03,0.981752996485
-0.828,1.757,0.624026825331
0.5,1.722,0.86150432392
-0.652,3.667,0.0586748296914
0.767,2.904,0.907737225082
-0.169,1.441,0.256311009074
1.303,1.814,0.0160067965581
-0.292,1.576,0.619717203806
0.467,0.718,0.0124602683198
0.118,3.49,0.488392980521
0.388,1.458,0.323608867806
0.226,4.055,0.0225322989019
-0.544,3.399,0.636194692242
1.008,2.603,0.478376568162
-0.255,2.208,0.987000741538
1.098,1.731,0.0752841334733
0.401,2.39,0.990390640349
0.44,1.409,0.221587079614
0.482,2.869,0.981637883097
0.344,2.108,0.983002437847
0.422,0.869,0.00996407779072
0.86,1.799,0.653023630068
-0.138,2.983,0.981647697614
-0.551,2.661,0.976909378942
-1.109,2.411,0.182272567909
-0.931,1.456,0.132251767321
1.185,3.01,0.0673152140487
0.085,1.134,0.0103273968011
-0.514,3.005,0.972951216224
0.327,3.374,0.710185584079
-0.786,1.935,0.788761739715
-0.283,1.723,0.854101929005
0.019,1.775,0.938864461989
0.382,2.195,0.989983903586
0.452,2.562,0.989686254976
0.54,3.825,0.0194738122284
-1.097,1.96,0.141708265806
0.903,1.802,0.54475660739
0.543,3.344,0.675030463445
-0.182,0.861,0.0179960487845
-0.342,1.637,0.760593031192
-0.252,3.221,0.934529464495
-0.791,2.458,0.881452640498
1.464,1.54,0.01826997384
1.207,3.013,0.0510074739111
1.612,1.866,0.0165923350323
0.773,2.178,0.920865010661
1.253,1.52,0.0124595785542
0.839,2.01,0.859528803769
-0.664,2.351,0.973670175621
0.603,3.417,0.479797552868
0.383,1.753,0.913255699712
1.601,2.308,0.013914317844
0.436,3.157,0.95426482508
-0.494,2.534,0.981324622917
0.834,1.116,0.0116993401707
0.702,3.658,0.0876047551773
-0.455,2.981,0.974674074577
0.434,1.554,0.622365932629
-0.998,3.923,0.0101430038368
-0.384,2.731,0.986256867777
0.168,2.353,0.99150061687
0.05,2.155,0.989980546277
1.413,1.937,0.0207063188994
0.994,1.463,0.0615149210269
-0.234,1.98,0.969062894793
-1.262,1.89,0.0375855597028
1.706,2.395,0.0124323952116
-0.627,3.331,0.740239938211
-0.331,3.543,0.364669198254
1.924,2.951,0.0124310485406
-0.421,1.589,0.628073016278
-1.317,2.336,0.0461873287026
-1.015,0.962,0.00980366631605
-1.091,2.62,0.179299123071
0.792,2.082,0.91888812334
1.134,1.318,0.00873720603104
0.497,2.01,0.973101879097
-0.19,2.87,0.986509213262
0.551,3.116,0.92086038853
0.571,0.788,0.0121999189593
-0.52,1.526,0.432957922113
-0.332,2.418,0.989505327525
0.224,3.009,0.985020130402
0.148,1.305,0.0239598093428
-0.672,3.087,0.94181739036
0.331,1.621,0.800390782659
0.434,2.161,0.988346428364
-0.509,3.392,0.66712914482
0.754,0.758,0.0107792181524
0.438,3.032,0.985290372817
1.326,2.017,0.0276314817675
-0.626,1.62,0.67093098576
0.832,1.843,0.78209610923
0.426,2.147,0.987497595734
0.774,4.043,0.0133278303636
-0.193,3.135,0.969970330346
-0.869,2.14,0.718832574769
-0.328,2.579,0.989443989271
-0.347,2.635,0.990059893853
-0.133,1.603,0.702474863375
1.111,2.661,0.174298253495
1.648,2.277,0.0146648795281
0.884,2.473,0.806851063013
0.003,2.056,0.98709708181
1.59,2.561,0.0143130577067
-0.629,2.978,0.968815174946
1.536,2.937,0.0129826253202
-0.491,1.476,0.316875874596
1.086,1.573,0.0678685825382
0.188,2.388,0.991492113784
-1.122,0.982,0.00727941090735
0.136,2.741,0.991127907378
1.346,3.327,0.00942108725735
-0.875,3.16,0.590565865567
0.947,2.148,0.685735390265
-0.024,1.511,0.464203744358
-1.044,3.044,0.238824551716
0.201,2.981,0.982100463839
0.302,1.447,0.278590708712
0.006,2.095,0.980566707587
0.128,1.837,0.940379536212
-0.67,1.488,0.324608266506
1.009,2.028,0.398938697069
0.993,3.874,0.0136675420425
1.175,1.417,0.0239478683205
1.72,1.93,0.0269821538263
0.692,1.796,0.861616893763
0.866,2.512,0.833037783115
-0.275,1.048,0.0106065113215
1.012,2.478,0.486006206956
0.473,1.758,0.923386502891
-1.235,3.328,0.028178302452
1.148,1.148,0.00972598757851
0.527,2.813,0.98058349483
1.026,1.727,0.153779483817
1.587,2.847,0.0131721599611
1.211,2.109,0.06594640656
-0.086,1.044,0.0169790046501
0.275,2.087,0.983154716537
-0.726,1.76,0.804282925984
0.126,3.289,0.860509340927
0.024,2.419,0.991152569937
-0.324,2.448,0.990141593018
-1.161,1.076,0.00495298902146
0.224,1.644,0.813532142595
-1.393,2.648,0.0229397850757
-0.99,2.355,0.424089854298
-0.633,2.215,0.979828814981
0.287,3.975,0.0202189388921
-0.061,1.515,0.468661739352
0.258,1.793,0.922612117767
1.033,3.267,0.123290934108
-0.015,1.387,0.151296082332
0.379,0.623,0.0104986989059
-0.901,1.69,0.465055846999
0.917,1.744,0.491080422854
0.353,2.03,0.977060595608
-0.5,1.086,0.0115805044595
-0.429,1.234,0.0295485943729
1.192,1.593,0.036242254059
0.428,3.018,0.981478181577
0.981,2.583,0.538649103968
0.479,3.225,0.910550434809
0.082,1.051,0.0102616234641
1.432,3.58,0.00607283442771
-0.759,1.331,0.0781700890792
1.121,2.654,0.1816781755
1.644,2.653,0.0127363953537
-0.033,3.651,0.13398198579
0.2,2.232,0.990785955871
-0.861,2.421,0.750709216226
0.368,2.126,0.988955032513
0.309,2.157,0.990206338479
1.403,1.857,0.0153147555554
-0.964,2.325,0.495043408194
0.271,1.665,0.83742653932
-0.879,3.126,0.626225252578
0.296,3.361,0.718979595144
-1.734,2.799,0.0164518049224
0.162,2.543,0.990985511494
0.588,3.253,0.815460268442
0.179,1.428,0.261387228419
0.187,2.654,0.991085276644
-0.146,1.558,0.589208812742
-0.919,2.441,0.694694515469
1.465,2.236,0.0175045744455
0.518,1.569,0.627712198939
0.951,3.003,0.537173869855
1.809,1.97,0.0138332930352
0.958,3.083,0.496063763531
-0.549,1.298,0.0299581997748
0.235,4.279,0.0211505720992
-0.986,3.602,0.034836551206
0.019,3.067,0.986737234586
0.176,2.845,0.990995230788
0.3,0.86,0.0111957219277
0.4,2.461,0.990530406468
-0.49,1.374,0.111911781786
0.76,1.239,0.0223159864905
0.747,1.902,0.873559042105
-0.082,3.662,0.0963975028384
1.374,2.182,0.017408255144
0.286,2.851,0.989847588265
0.836,2.402,0.910981542606
0.253,2.379,0.991360464559
-0.502,1.636,0.686700302775
0.926,1.859,0.598955964836
0.224,2.448,0.991296986485
1.019,3.596,0.0408562272707
-1.098,1.887,0.14203834926
0.436,1.683,0.849171633343
-0.252,3.034,0.984801216111
1.0,2.908,0.403759984032
-0.652,1.998,0.942242901277
0.435,3.155,0.955661232219
-1.175,2.132,0.0814297134602
0.054,1.434,0.249903203274
-0.864,0.759,0.0203364364435
0.287,4.069,0.0199779743729
1.182,3.443,0.0303953510084
0.256,1.706,0.898062561756
-1.279,2.788,0.0225212958246
0.727,1.808,0.848347432309
-0.631,1.581,0.550925590999
1.642,2.576,0.0139803390477
-0.904,3.002,0.667789371688
-0.624,2.38,0.982787151238
0.649,1.951,0.937321377356
0.785,1.283,0.0247737797169
1.305,1.07,0.00256015445691
-0.523,2.911,0.983037747333
1.012,2.123,0.472685671926
-0.33,1.283,0.0407378659674
0.145,3.846,0.0231677387726
-1.226,1.157,0.00421797859803
0.813,1.912,0.8521342763
-0.701,2.353,0.938706065499
0.872,2.398,0.854472501989
1.413,3.044,0.013867368637
-0.624,3.739,0.0376698031408
1.327,3.375,0.00997698909049
-0.763,3.113,0.81991253364
0.672,2.61,0.978377078705
